title,brand,gender,mrp,discount_percent,price_after_discount,star_rating,num_ratings,product_link,scraped_on
Women Gel-Task 4 Shoes,ASICS,women,9999,32,6799,,0,https://www.myntra.com/sports-shoes/asics/asics-women-gel-task-4-badminton-shoes/34642209/buy,2025-10-10T23:33:02.323314+05:30
Gel-Rocket 11 Women Shoes,ASICS,women,6999,0,6999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-rocket-11-women-badminton-shoes/32415535/buy,2025-10-10T23:02:31.812867+05:30
Unisex Cricket Sports Shoes,ASICS,women,6999,0,6999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-lethal-field-2-unisex-lace-ups-cricket-sports-shoes-/35125267/buy,2025-10-10T23:09:34.701111+05:30
Unisex Cricket Sports Shoes,ASICS,women,6999,0,6999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-lethal-field-2-unisex-cricket-sports-shoes/32415242/buy,2025-10-10T23:23:11.868639+05:30
Women Running Shoes,ASICS,women,6999,0,6999,,0,https://www.myntra.com/sports-shoes/asics/asics-versablat-4-women-regular-non-marking-running-shoes/35125155/buy,2025-10-10T23:33:26.789772+05:30
Versablast 4 Women Shoes,ASICS,women,6999,0,6999,,0,https://www.myntra.com/sports-shoes/asics/asics-versablast-4-women-running-shoes/32415636/buy,2025-10-10T23:33:50.918133+05:30
Gel-Lethal Field Unisex Shoes,ASICS,women,6999,0,6999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-lethal-field-2-unisex-cricket-shoes/35125124/buy,2025-10-10T23:47:47.816841+05:30
Versablast Women Running Shoe,ASICS,women,6999,0,6999,,0,https://www.myntra.com/sports-shoes/asics/asics-versablast-4-women-lace-ups-running-shoes/35124961/buy,2025-10-10T23:55:53.208406+05:30
Versablast 4 Women Shoes,ASICS,women,6999,0,6999,,0,https://www.myntra.com/sports-shoes/asics/asics-versablast-4-women-running-shoes/32415143/buy,2025-10-10T23:57:56.881456+05:30
Women Gel-Tactic 13 Shoes,ASICS,women,10999,35,7149,,0,https://www.myntra.com/sports-shoes/asics/asics-women-gel-tactic-13-volleyball-shoes/34642189/buy,2025-10-10T22:58:55.147733+05:30
Women Noosa Tri Running Shoes,ASICS,women,11999,38,7439,4,12,https://www.myntra.com/sports-shoes/asics/asics-women-noosa-tri-running-shoes/34642170/buy,2025-10-10T22:54:07.712216+05:30
Women Fuji Lite6 Running Shoes,ASICS,women,10999,32,7479,,0,https://www.myntra.com/sports-shoes/asics/asics-women-fuji-lite-6-running-shoes/34642175/buy,2025-10-10T22:55:09.701210+05:30
Unisex Fuji Speed 4 Run Shoes,ASICS,women,13999,45,7699,4.9,0,https://www.myntra.com/sports-shoes/asics/asics-unisex-fuji-speed-4-running-shoes/34642167/buy,2025-10-10T22:52:46.968568+05:30
Women Evoride Speed 2 Running,ASICS,women,10999,30,7699,3.8,0,https://www.myntra.com/sports-shoes/asics/asics-women-evoride-speed-2-running-shoes/27125546/buy,2025-10-10T23:32:13.586797+05:30
Women Evoride Speed 2 Shoes,ASICS,women,10999,30,7699,4.9,0,https://www.myntra.com/sports-shoes/asics/asics-women-evoride-speed-2-running-shoes/27125526/buy,2025-10-11T00:18:15.304089+05:30
Women Gel-Trabuco 13 Run Shoes,ASICS,women,12999,40,7799,4.8,30,https://www.myntra.com/sports-shoes/asics/asics-women-gel-trabuco-13-ff-blast-running-shoes/32283949/buy,2025-10-10T22:56:01.669348+05:30
Unisex Gel-Peake 2 Shoes,ASICS,women,7999,0,7999,5,0,https://www.myntra.com/sports-shoes/asics/asics-unisex-gel-peake-2-cricket-shoes/32415136/buy,2025-10-10T22:51:36.290236+05:30
Men Gel-Peake 2 Sports Shoes,ASICS,women,7999,0,7999,4.7,16,https://www.myntra.com/sports-shoes/asics/asics--men-gel-peake-2-cricket-sports-shoes/32301537/buy,2025-10-10T22:56:29.906427+05:30
Women Lace-Ups Sports Shoes,ASICS,women,9999,20,7999,5,0,https://www.myntra.com/sports-shoes/asics/asics-gt-1000-13-women-running-lace-ups-sports-shoes/32384366/buy,2025-10-10T23:03:50.843364+05:30
Unisex Cricket Shoes,ASICS,women,7999,0,7999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-peake-3-unisex-cricket-non-marking-shoes/35148131/buy,2025-10-10T23:04:48.813324+05:30
GT-1000 13 Women Shoes,ASICS,women,9999,20,7999,,0,https://www.myntra.com/sports-shoes/asics/asics-gt-1000-13-women-running-shoes/32384268/buy,2025-10-10T23:07:15.826177+05:30
GT-1000 13 Women Shoes,ASICS,women,9999,20,7999,4.9,0,https://www.myntra.com/sports-shoes/asics/asics-gt-1000-13-women-running-shoes/32304599/buy,2025-10-10T23:11:54.203754+05:30
Gel-Excite 11 Women Shoes,ASICS,women,7999,0,7999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-excite-11-women-running-sports-shoes/35148545/buy,2025-10-10T23:26:02.839658+05:30
Women Running Sports Shoes,ASICS,women,15999,50,7999,4.6,0,https://www.myntra.com/sports-shoes/asics/asics-women-gel--kayano-24-running-sports-shoes/26556462/buy,2025-10-10T23:31:49.383763+05:30
Gel-Excite Women Running Shoes,ASICS,women,7999,0,7999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-excite-11-tr-women-running-shoes/35148554/buy,2025-10-10T23:32:13.452463+05:30
Gel-Peake Unisex Cricket Shoes,ASICS,women,7999,0,7999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-peake-3-unisex-cricket-shoes/35148130/buy,2025-10-10T23:37:10.972415+05:30
Women Running Shoes,ASICS,women,9999,20,7999,3.4,0,https://www.myntra.com/sports-shoes/asics/asics-women-gt-1000-13-tr-running-shoes/32384751/buy,2025-10-10T23:44:35.061885+05:30
Women Gel-Excite 11 Shoes,ASICS,women,7999,0,7999,,0,https://www.myntra.com/sports-shoes/asics/asics-women-gel-excite-11-running-shoes/35148571/buy,2025-10-10T23:58:44.749096+05:30
Women Gel-Excite 11 Shoes,ASICS,women,7999,0,7999,,0,https://www.myntra.com/sports-shoes/asics/asics-women-gel-excite-11-running-shoes/35148637/buy,2025-10-11T00:11:50.781376+05:30
Women GEL-Trabuco 13 Run Shoes,ASICS,women,12999,38,8059,4.9,13,https://www.myntra.com/sports-shoes/asics/asics-women-gel-trabuco-13-running-shoes/34642206/buy,2025-10-10T22:56:01.913610+05:30
Unisex Fuji Speed 4 Run Shoes,ASICS,women,13999,40,8399,,0,https://www.myntra.com/sports-shoes/asics/asics-unisex-fuji-speed-4-running-shoes/34642172/buy,2025-10-10T23:11:50.883400+05:30
Women GEL-QUANTUM 360 VIII,ASICS,women,13999,40,8399,,0,https://www.myntra.com/sports-shoes/asics/asics-women-gel-quantum-360-viii-training-or-gym-shoes/27124854/buy,2025-10-10T23:36:46.604023+05:30
Gel-Pulse 16 Women Shoes,ASICS,women,8999,0,8999,3.5,0,https://www.myntra.com/sports-shoes/asics/asics-gel-pulse-16-women-running-sports-shoes/32415147/buy,2025-10-10T23:24:29.524509+05:30
Women Lace-Ups Shoes,ASICS,women,8999,0,8999,4.2,0,https://www.myntra.com/sports-shoes/asics/asics-gel-pulse-16-women-lace-ups-running-shoes/32415522/buy,2025-10-10T23:32:34.732186+05:30
Gel-Pulse 16 Women Shoes,ASICS,women,8999,0,8999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-pulse-16-women-running-shoes/35125256/buy,2025-10-11T00:17:06.233715+05:30
Women Gel-Trabuco 13 Run Shoes,ASICS,women,12999,29,9229,5,0,https://www.myntra.com/sports-shoes/asics/asics-women-gel-trabuco-13-running-shoes/34642197/buy,2025-10-10T22:56:57.361261+05:30
Women Running Shoes,ASICS,women,9999,0,9999,,0,https://www.myntra.com/sports-shoes/asics/asics-gt-1000-14-tr-women-round-toe-running-shoes/35148640/buy,2025-10-10T23:31:01.064016+05:30
Gt-1000 14 Women Shoes,ASICS,women,9999,0,9999,,0,https://www.myntra.com/sports-shoes/asics/asics-gt-1000-14-women-track-lace-ups-running-shoes/35148581/buy,2025-10-10T23:55:29.166642+05:30
GT-2000 13 TR Women Shoes,ASICS,women,12999,20,10399,,0,https://www.myntra.com/sports-shoes/asics/asics-gt-2000-13-tr-women-running-shoes/32384745/buy,2025-10-10T23:17:18.052548+05:30
GT-2000 13 Women Running Shoes,ASICS,women,12999,20,10399,,0,https://www.myntra.com/sports-shoes/asics/asics-gt-2000-13-women-running-shoes/32384242/buy,2025-10-10T23:29:48.908508+05:30
GT-2000 13 Women Running Shoes,ASICS,women,12999,20,10399,,0,https://www.myntra.com/sports-shoes/asics/asics-gt-2000-13-women-running-shoes/32384256/buy,2025-10-10T23:42:37.392789+05:30
GT-2000 13 Women Shoes,ASICS,women,12999,20,10399,4.2,0,https://www.myntra.com/sports-shoes/asics/asics-gt-2000-13-women-running-shoes/32304586/buy,2025-10-10T23:52:57.543447+05:30
GT-2000 13 ATC Running Shoes,ASICS,women,12999,20,10399,,0,https://www.myntra.com/sports-shoes/asics/asics-women-gt-2000-13-atc-running-shoes/32384384/buy,2025-10-11T00:02:51.727365+05:30
Women Running Shoes,ASICS,women,12999,20,10399,,0,https://www.myntra.com/sports-shoes/asics/asics-gt-2000-13-women-lace-ups-running-shoes-/32384261/buy,2025-10-11T00:02:54.864964+05:30
GT-2000 13 Sports Shoes,ASICS,women,12999,20,10399,,0,https://www.myntra.com/sports-shoes/asics/asics-gt-2000-13-women-sports-shoes/30392659/buy,2025-10-11T00:16:18.324256+05:30
Gel-Kayano 31 Women Shoes,ASICS,women,15999,33,10719,4.9,14,https://www.myntra.com/sports-shoes/asics/asics-gel-kayano-31-women-running-shoes/32304589/buy,2025-10-10T22:52:00.700231+05:30
Gel-Kayano 31 Women Shoes,ASICS,women,15999,33,10719,4.9,24,https://www.myntra.com/sports-shoes/asics/asics-gel-kayano-31-women-running-shoes/32304601/buy,2025-10-10T22:52:00.939746+05:30
Gel-Kayano 31 Women Shoes,ASICS,women,15999,33,10719,4.8,20,https://www.myntra.com/sports-shoes/asics/asics-gel-kayano-31-women-running-shoes/32304582/buy,2025-10-10T22:54:38.490257+05:30
Women GEL-Kinsei Max Shoes,ASICS,women,17999,40,10799,,0,https://www.myntra.com/sports-shoes/asics/asics-women-gel-kinsei-max-running-shoes/27124888/buy,2025-10-10T23:57:08.923021+05:30
Court Control ff 3 Women Shoes,ASICS,women,10999,0,10999,,0,https://www.myntra.com/sports-shoes/asics/asics-court-control-ff-3-women-badminton-shoes/32304605/buy,2025-10-10T23:29:25.166963+05:30
DYNABLAST 5 Women Running Shoe,ASICS,women,10999,0,10999,,0,https://www.myntra.com/sports-shoes/asics/asics-dynablast-5-women-running-shoes/32384288/buy,2025-10-10T23:57:05.774775+05:30
Dynablast 5 Running Shoes,ASICS,women,10999,0,10999,,0,https://www.myntra.com/sports-shoes/asics/asics-dynablast-5-running-shoes/35124962/buy,2025-10-11T00:15:51.255708+05:30
DYNABLAST 5 Running Shoes,ASICS,women,10999,0,10999,,0,https://www.myntra.com/sports-shoes/asics/asics-dynablast-5-women-running-shoes/32384362/buy,2025-10-11T00:16:15.201442+05:30
Gel-Kayano 31 Women Shoes,ASICS,women,15999,30,11199,4.5,25,https://www.myntra.com/sports-shoes/asics/asics-gel-kayano-31-women-running-shoes/32304578/buy,2025-10-10T22:52:01.058447+05:30
Gel-Kayano 31 Women Shoes,ASICS,women,15999,30,11199,4.9,10,https://www.myntra.com/sports-shoes/asics/asics-gel-kayano-31-women-running-shoes/32304597/buy,2025-10-10T22:55:09.995414+05:30
GEL-KAYANO 31 Women Shoes,ASICS,women,15999,30,11199,4.2,0,https://www.myntra.com/sports-shoes/asics/asics-gel-kayano-31-women-running-shoes/32384763/buy,2025-10-10T22:56:02.091049+05:30
Lace Ups Running Sports Shoes,ASICS,women,13999,20,11199,4.8,0,https://www.myntra.com/sports-shoes/asics/asics-novablast-4-women-textured-non-marking-ups-running-sports-shoes/30182495/buy,2025-10-10T23:08:56.058467+05:30
Women Running Shoes,ASICS,women,13999,20,11199,,0,https://www.myntra.com/sports-shoes/asics/asics-women-gt-2000-13-lite-show-running-shoes/32384379/buy,2025-10-10T23:45:50.358633+05:30
Tmm 2025 Gel-Kayano 31 Shoes,ASICS,women,16999,30,11899,4.7,34,https://www.myntra.com/sports-shoes/asics/asics-women-tmm-2025-gel-kayano-31-women-limited-edition-shoes/31982832/buy,2025-10-10T22:52:22.620679+05:30
Unisex Lace-Up Running Shoes,ASICS,women,11999,0,11999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-cumulus-16-unisex-lace-up-marking-running-shoes/35150098/buy,2025-10-10T23:12:42.516777+05:30
GEL-CUMULUS 27 Women Shoes,ASICS,women,11999,0,11999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-cumulus-27-women-lace-ups-running-shoes/32384275/buy,2025-10-10T23:28:30.786931+05:30
Solution Speed FF Tennis Shoes,ASICS,women,11999,0,11999,,0,https://www.myntra.com/sports-shoes/asics/asics-solution-speed-ff-3-women-tennis-shoes/35124969/buy,2025-10-10T23:30:36.968383+05:30
GEL-CUMULUS 27 Women Shoes,ASICS,women,11999,0,11999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-cumulus-27-women-running-shoes/32384271/buy,2025-10-10T23:47:23.777155+05:30
Women Badminton Shoe,ASICS,women,11999,0,11999,,0,https://www.myntra.com/sports-shoes/asics/asics-court-control-ff-3-women-regular-non-marking-badminton-shoe/35124982/buy,2025-10-10T23:53:42.975981+05:30
GEL-CUMULUS 27 Women Shoes,ASICS,women,11999,0,11999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-cumulus-27-women-lace-ups-running-shoes/32384257/buy,2025-10-11T00:00:20.879801+05:30
Solution Speed FF 3 Shoes,ASICS,women,11999,0,11999,,0,https://www.myntra.com/sports-shoes/asics/asics-solution-speed-ff-3-women-tennis-shoes/32304607/buy,2025-10-11T00:06:43.355544+05:30
Gel-Nyc Casual Sports Shoes,ASICS,women,12999,0,12999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-nyc-unisex-leather-casual-sports-shoes/35150105/buy,2025-10-10T23:11:19.668543+05:30
Women Round-Toe Running Shoes,ASICS,women,12999,0,12999,,0,https://www.myntra.com/sports-shoes/asics/asics-women-gel-cumulus-27-round-toe-running-shoes/35148568/buy,2025-10-10T23:15:56.403757+05:30
Women Running Shoes,ASICS,women,12999,0,12999,,0,https://www.myntra.com/sports-shoes/asics/asics-women-cumulus-27-lite-show-running-shoes/32384369/buy,2025-10-10T23:44:59.182145+05:30
Women Running Shoes,ASICS,women,12999,0,12999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-cumulus-27-women-running-shoes/35124986/buy,2025-10-11T00:05:51.858405+05:30
Women Novablast 5 TR Shoes,ASICS,women,13999,0,13999,,0,https://www.myntra.com/sports-shoes/asics/asics-women-novablast-5-tr-running-shoes/32384250/buy,2025-10-10T23:13:54.690064+05:30
Gel-Resolution X Women Shoes,ASICS,women,13999,0,13999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-resolution-x-women-tennis-shoes/32415141/buy,2025-10-10T23:15:32.286046+05:30
NOVABLAST 5 ATC Women Shoes,ASICS,women,13999,0,13999,,0,https://www.myntra.com/sports-shoes/asics/asics-novablast-5-atc-women--running-shoes/32384361/buy,2025-10-10T23:26:51.240155+05:30
Women Running Shoes,ASICS,women,13999,0,13999,,0,https://www.myntra.com/sports-shoes/asics/asics-novablast-5-women-regulr-non-marking-running-shoes/35125148/buy,2025-10-10T23:27:15.278946+05:30
Women Round-Toe Running Shoes,ASICS,women,13999,0,13999,,0,https://www.myntra.com/sports-shoes/asics/asics-women-novablast-5-tr-round-toe-running-shoes/35148561/buy,2025-10-10T23:46:38.719287+05:30
Women Novablast 5 ATC Shoes,ASICS,women,13999,0,13999,,0,https://www.myntra.com/sports-shoes/asics/asics-women-novablast-5-atc-round-toe-running-shoes/35148620/buy,2025-10-10T23:50:50.612253+05:30
Unisex Sneakers Sports Shoes,ASICS,women,13999,0,13999,,0,https://www.myntra.com/sports-shoes/asics/asics-unisex-textured-sneakers-sports-shoes/35128229/buy,2025-10-10T23:54:07.023130+05:30
Women Round-Toe Running Shoes,ASICS,women,13999,0,13999,,0,https://www.myntra.com/sports-shoes/asics/asics-gt-2000-14-women-round-toe-running-shoes/35148544/buy,2025-10-10T23:57:32.918569+05:30
GT-2000 14 Tokyo Running Shoes,ASICS,women,13999,0,13999,,0,https://www.myntra.com/sports-shoes/asics/asics-gt-2000-14-tokyo-women-round-toe-running-shoes/35148618/buy,2025-10-11T00:13:26.954587+05:30
Women Tennis Shoes,ASICS,women,13999,0,13999,,0,https://www.myntra.com/sports-shoes/asics/asics-women-gel-resolution-x-tennis-shoes/32415145/buy,2025-10-11T00:14:14.973951+05:30
Novablast 5 Luxe Running Shoes,ASICS,women,14999,0,14999,,0,https://www.myntra.com/sports-shoes/asics/asics-novablast-5-luxe-women-rubber-lace-ups-running-sports-shoes/35124980/buy,2025-10-10T23:12:18.360180+05:30
Women Running Shoes,ASICS,women,14999,0,14999,,0,https://www.myntra.com/sports-shoes/asics/asics-women-novablast-5-lite-show-running-shoes/32384365/buy,2025-10-10T23:26:27.069164+05:30
NOVABLAST 5 LUXE Running Shoes,ASICS,women,14999,0,14999,,0,https://www.myntra.com/sports-shoes/asics/asics-women-novablast-5-luxe-running-shoes/32384386/buy,2025-10-10T23:35:43.818724+05:30
Magic Speed 4 Running Shoes,ASICS,women,14999,0,14999,,0,https://www.myntra.com/sports-shoes/asics/asics-magic-speed-4-running-shoes/35124974/buy,2025-10-10T23:39:21.808640+05:30
Women Sports Shoes,ASICS,women,14999,0,14999,,0,https://www.myntra.com/sports-shoes/asics/asics-gt-2000-14-women-running-shoes/35148623/buy,2025-10-11T00:12:14.870236+05:30
Running Non-Marking Shoes,ASICS,women,15999,0,15999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-quantum-360-i-amp-unisex-textured-lace-up-running-non-marking-shoes/35150088/buy,2025-10-10T23:44:13.806957+05:30
Women Lace-Ups Shoes,ASICS,women,16999,0,16999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-nimbus-27-atc-women-lace-ups-running-shoes/32384370/buy,2025-10-10T22:58:45.238285+05:30
GEL-KAYANO 32 Running shoes,ASICS,women,16999,0,16999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-kayano-32-womens-running-shoes/34859086/buy,2025-10-10T23:10:05.135127+05:30
GEL-KAYANO 32 Running shoes,ASICS,women,16999,0,16999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-kayano-32-womens-running-shoes/34859094/buy,2025-10-10T23:13:06.552165+05:30
GEL-NIMBUS 27 TR Running Shoes,ASICS,women,16999,0,16999,,0,https://www.myntra.com/sports-shoes/asics/asics-women-gel-nimbus-27-tr-running-shoes/32384276/buy,2025-10-10T23:13:30.591812+05:30
GEL-KAYANO 32 Running shoes,ASICS,women,16999,0,16999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-kayano-32-womens-running-shoes/34859087/buy,2025-10-10T23:24:00.328192+05:30
Women Lace-Ups Sports Shoes,ASICS,women,16999,0,16999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-nimbus-27-women-running-lace-ups-sports-shoes/32372048/buy,2025-10-10T23:25:14.908437+05:30
GEL-NIMBUS 27 Women Shoes,ASICS,women,16999,0,16999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-nimbus-27-women-running-shoes/32384373/buy,2025-10-10T23:25:38.850687+05:30
Gel-Nimbus 27 Running Shoes,ASICS,women,16999,0,16999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-nimbus-27-womens-running-shoes/32371964/buy,2025-10-10T23:38:57.735832+05:30
Gel-Nimbus 27 Women Shoes,ASICS,women,16999,0,16999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-nimbus-27-women-running-shoes/35125254/buy,2025-10-10T23:43:01.435595+05:30
GEL-KAYANO 32 Running shoes,ASICS,women,16999,0,16999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-kayano-32-tokyo-womens-running-shoes/34859142/buy,2025-10-10T23:43:25.422799+05:30
Gel-Nimbus 27 Running Shoes,ASICS,women,16999,0,16999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-nimbus-27-running-shoes/35124996/buy,2025-10-10T23:51:41.988285+05:30
Women Round-Toe Running Shoes,ASICS,women,16999,0,16999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-nimbus-27-women-round-toe-running-shoes/35124990/buy,2025-10-10T23:55:04.784843+05:30
Gel-Nimbus 27 Women Shoes,ASICS,women,16999,0,16999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-nimbus-27-women-running-shoes/35125253/buy,2025-10-11T00:01:08.856282+05:30
Women Textured Running Shoes,ASICS,women,16999,0,16999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-nimbus-27-tr-women-textured-round-toe-lace-ups-running-shoes/35125161/buy,2025-10-11T00:01:32.876584+05:30
GEL-KAYANO 32 Running shoes,ASICS,women,16999,0,16999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-kayano-32-atc-womens-running-shoes/34859095/buy,2025-10-11T00:10:38.945906+05:30
Women Lace-Ups Running Shoes,ASICS,women,16999,0,16999,,0,https://www.myntra.com/sports-shoes/asics/asics-gel-nimbus-27-womens-lace-ups-running-shoes/32372040/buy,2025-10-11T00:11:02.935474+05:30
Women Running Shoes,ASICS,women,17499,0,17499,,0,https://www.myntra.com/sports-shoes/asics/asics-sonicblast-women-running-shoes/36693015/buy,2025-10-11T00:09:26.922451+05:30
Sonicblast Women Running Shoes,ASICS,women,17499,0,17499,,0,https://www.myntra.com/sports-shoes/asics/asics-sonicblast-women-round-toe-lace-ups-track-running-shoes/35148625/buy,2025-10-11T00:09:50.930069+05:30
